,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,percentage_demographic_in_boston_census_group_id,percentage_demographic_in_boston_census_group_%white,percentage_demographic_in_boston_census_group_%black,percentage_demographic_in_boston_census_group_Estimate!!Total,percentage_demographic_in_boston_census_group_Estimate!!Total!!White alone,percentage_demographic_in_boston_census_group_Estimate!!Total!!Black or African American alone,stopped_in_census,stopped_black_in_census,stopped_white_in_census,crime_in_census,%black_in_census,%white_in_census,%stopped_in_census,%black_stopped_in_census,%white_stopped_in_census,%crime_in_census
4686,25,25,10702,2,1500000US250250107022,250250107022,2,BG,51570,0,1500000US250250107022,0.8552971576227391,0.0129198966408269,774.0,662.0,10.0,0,0,0,31,0.0,0.0,0.0,0.0,0.0,0.040051679586563305
4687,25,25,101101,2,1500000US250251011012,250251011012,2,BG,142066,0,1500000US250251011012,0.0077958894401133905,0.9546420978029772,1411.0,11.0,1347.0,0,0,0,253,0.0,0.0,0.0,0.0,0.0,0.1793054571226081
4703,25,25,120301,4,1500000US250251203014,250251203014,4,BG,234901,0,1500000US250251203014,0.6555932203389829,0.10644067796610199,1475.0,967.0,157.0,2,0,2,619,0.0,0.002068252326783868,0.0013559322033898306,0.0,0.002068252326783868,0.41966101694915253
4724,25,25,100800,5,1500000US250251008005,250251008005,5,BG,401128,0,1500000US250251008005,0.78952772073922,0.14271047227926098,974.0,769.0,139.0,0,0,0,74,0.0,0.0,0.0,0.0,0.0,0.07597535934291581
4730,25,25,100200,3,1500000US250251002003,250251002003,3,BG,131967,0,1500000US250251002003,0.0445901639344262,0.9291803278688521,1525.0,68.0,1417.0,4,3,0,300,0.002117148906139732,0.0,0.002622950819672131,0.002117148906139732,0.0,0.19672131147540983
4744,25,25,91700,2,1500000US250250917002,250250917002,2,BG,78459,0,1500000US250250917002,0.0601374570446735,0.610824742268041,1164.0,70.0,711.0,1,1,0,237,0.0014064697609001407,0.0,0.000859106529209622,0.0014064697609001407,0.0,0.2036082474226804
4752,25,25,170601,4,1500000US250251706014,250251706014,4,BG,242627,0,1500000US250251706014,0.755506607929515,0.0433186490455213,1362.0,1029.0,59.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4757,25,25,92400,4,1500000US250250924004,250250924004,4,BG,126526,0,1500000US250250924004,0.0936431989063568,0.63362952836637,1463.0,137.0,927.0,8,7,1,154,0.007551240560949299,0.0072992700729927005,0.005468215994531784,0.007551240560949299,0.0072992700729927005,0.10526315789473684
4769,25,25,92200,2,1500000US250250922002,250250922002,2,BG,106856,0,1500000US250250922002,0.22626931567328895,0.605960264900662,906.0,205.0,549.0,5,4,0,120,0.007285974499089253,0.0,0.005518763796909493,0.007285974499089253,0.0,0.13245033112582782
4771,25,25,140106,2,1500000US250251401062,250251401062,2,BG,59365,0,1500000US250251401062,0.32289156626506,0.579518072289157,830.0,268.0,481.0,3,3,0,110,0.006237006237006237,0.0,0.0036144578313253013,0.006237006237006237,0.0,0.13253012048192772
4792,25,25,91700,1,1500000US250250917001,250250917001,1,BG,156693,0,1500000US250250917001,0.148093841642229,0.516129032258065,1364.0,202.0,704.0,0,0,0,340,0.0,0.0,0.0,0.0,0.0,0.24926686217008798
4793,25,25,10103,1,1500000US250250101031,250250101031,1,BG,101364,0,1500000US250250101031,0.627353815659068,0.04558969276511401,1009.0,633.0,46.0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.009910802775024777
4794,25,25,401,1,1500000US250250004011,250250004011,1,BG,54141,0,1500000US250250004011,0.8586497890295359,0.0161744022503516,1422.0,1221.0,23.0,0,0,0,24,0.0,0.0,0.0,0.0,0.0,0.016877637130801686
4795,25,25,30500,3,1500000US250250305003,250250305003,3,BG,21430,0,1500000US250250305003,0.846245530393325,0.0,839.0,710.0,0.0,0,0,0,27,,0.0,0.0,,0.0,0.03218116805721097
4798,25,25,100,3,1500000US250250001003,250250001003,3,BG,109508,0,1500000US250250001003,0.871559633027523,0.0336391437308868,654.0,570.0,22.0,2,2,0,58,0.09090909090909091,0.0,0.0030581039755351682,0.09090909090909091,0.0,0.08868501529051988
4807,25,25,130100,1,1500000US250251301001,250251301001,1,BG,283148,0,1500000US250251301001,0.7807203389830509,0.0,944.0,737.0,0.0,0,0,0,33,,0.0,0.0,,0.0,0.034957627118644065
4808,25,25,60101,4,1500000US250250601014,250250601014,4,BG,72390,0,1500000US250250601014,0.88671875,0.04296875,768.0,681.0,33.0,0,0,0,32,0.0,0.0,0.0,0.0,0.0,0.041666666666666664
4810,25,25,50500,1,1500000US250250505001,250250505001,1,BG,114773,0,1500000US250250505001,0.658868566567418,0.0348787749893662,2351.0,1549.0,82.0,0,0,0,63,0.0,0.0,0.0,0.0,0.0,0.02679710761378137
4811,25,25,70800,3,1500000US250250708003,250250708003,3,BG,64777,0,1500000US250250708003,0.848351648351648,0.0725274725274725,910.0,772.0,66.0,0,0,0,63,0.0,0.0,0.0,0.0,0.0,0.06923076923076923
4813,25,25,30100,2,1500000US250250301002,250250301002,2,BG,32656,0,1500000US250250301002,0.958762886597938,0.0,970.0,930.0,0.0,0,0,0,75,,0.0,0.0,,0.0,0.07731958762886598
4814,25,25,60101,1,1500000US250250601011,250250601011,1,BG,96144,0,1500000US250250601011,1.0,0.0,1095.0,1095.0,0.0,0,0,0,34,,0.0,0.0,,0.0,0.031050228310502283
4820,25,25,301,1,1500000US250250003011,250250003011,1,BG,221956,0,1500000US250250003011,0.656101426307448,0.125198098256735,631.0,414.0,79.0,0,0,0,41,0.0,0.0,0.0,0.0,0.0,0.06497622820919176
4821,25,25,60800,4,1500000US250250608004,250250608004,4,BG,148884,0,1500000US250250608004,0.857142857142857,0.00631095811818703,1743.0,1494.0,11.0,3,2,1,186,0.18181818181818182,0.0006693440428380187,0.0017211703958691911,0.18181818181818182,0.0006693440428380187,0.10671256454388985
4829,25,25,140400,1,1500000US250251404001,250251404001,1,BG,74467,0,1500000US250251404001,0.17073170731707302,0.7038327526132401,574.0,98.0,404.0,0,0,0,52,0.0,0.0,0.0,0.0,0.0,0.09059233449477352
4831,25,25,100100,2,1500000US250251001002,250251001002,2,BG,80648,0,1500000US250251001002,0.0661094224924012,0.9338905775075992,1316.0,87.0,1229.0,1,0,1,74,0.0,0.011494252873563218,0.0007598784194528875,0.0,0.011494252873563218,0.05623100303951368
4848,25,25,92400,5,1500000US250250924005,250250924005,5,BG,70844,0,1500000US250250924005,0.0,0.7692307692307689,988.0,0.0,760.0,0,0,0,189,0.0,,0.0,0.0,,0.19129554655870445
4849,25,25,10203,4,1500000US250250102034,250250102034,4,BG,115852,0,1500000US250250102034,0.928260869565217,0.0,460.0,427.0,0.0,0,0,0,311,,0.0,0.0,,0.0,0.6760869565217391
4852,25,25,10405,3,1500000US250250104053,250250104053,3,BG,39973,0,1500000US250250104053,0.41013824884792605,0.19047619047619,651.0,267.0,124.0,0,0,0,82,0.0,0.0,0.0,0.0,0.0,0.1259600614439324
4859,25,25,180200,3,1500000US250251802003,250251802003,3,BG,244221,0,1500000US250251802003,0.9440203562340971,0.0,786.0,742.0,0.0,0,0,0,0,,0.0,0.0,,0.0,0.0
4867,25,25,802,2,1500000US250250008022,250250008022,2,BG,241593,0,1500000US250250008022,0.600842865743528,0.0620108368452739,1661.0,998.0,103.0,5,0,3,371,0.0,0.003006012024048096,0.0030102347983142685,0.0,0.003006012024048096,0.22335942203491874
4868,25,25,100100,4,1500000US250251001004,250251001004,4,BG,96673,0,1500000US250251001004,0.165738161559889,0.682451253481894,718.0,119.0,490.0,1,1,0,167,0.0020408163265306124,0.0,0.001392757660167131,0.0020408163265306124,0.0,0.23259052924791088
4872,25,25,101001,6,1500000US250251010016,250251010016,6,BG,368308,0,1500000US250251010016,0.121598147075854,0.8176027793862191,1727.0,210.0,1412.0,6,3,3,191,0.002124645892351275,0.014285714285714285,0.003474232773595831,0.002124645892351275,0.014285714285714285,0.11059640995946729
4876,25,25,101001,4,1500000US250251010014,250251010014,4,BG,195263,0,1500000US250251010014,0.034965034965035,0.9415130324221229,1573.0,55.0,1481.0,11,9,2,306,0.006076975016880486,0.03636363636363636,0.006993006993006993,0.006076975016880486,0.03636363636363636,0.19453273998728543
4877,25,25,170800,1,1500000US250251708001,250251708001,1,BG,254712,426241,1500000US250251708001,0.8529211956521741,0.0,2944.0,2511.0,0.0,0,0,0,0,,0.0,0.0,,0.0,0.0
4881,25,25,60800,1,1500000US250250608001,250250608001,1,BG,65318,0,1500000US250250608001,0.951342281879195,0.0,596.0,567.0,0.0,0,0,0,71,,0.0,0.0,,0.0,0.11912751677852348
4882,25,25,81100,2,1500000US250250811002,250250811002,2,BG,122289,0,1500000US250250811002,0.442088091353997,0.23436650353452998,1839.0,813.0,431.0,2,0,1,100,0.0,0.0012300123001230013,0.001087547580206634,0.0,0.0012300123001230013,0.054377379010331704
4883,25,25,110501,2,1500000US250251105012,250251105012,2,BG,331790,0,1500000US250251105012,0.7117688513037349,0.14658210007047198,1419.0,1010.0,208.0,0,0,0,74,0.0,0.0,0.0,0.0,0.0,0.05214940098661029
4884,25,25,140201,1,1500000US250251402011,250251402011,1,BG,557670,41644,1500000US250251402011,0.37534754402224296,0.396663577386469,1079.0,405.0,428.0,0,0,0,166,0.0,0.0,0.0,0.0,0.0,0.15384615384615385
4886,25,25,100800,1,1500000US250251008001,250251008001,1,BG,121560,0,1500000US250251008001,0.343839541547278,0.35959885386819507,698.0,240.0,251.0,0,0,0,103,0.0,0.0,0.0,0.0,0.0,0.14756446991404013
4891,25,25,170800,4,1500000US250251708004,250251708004,4,BG,315332,76803,1500000US250251708004,0.8496143958868891,0.131105398457584,778.0,661.0,102.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4909,25,25,701,2,1500000US250250007012,250250007012,2,BG,32649,0,1500000US250250007012,0.532646048109966,0.202749140893471,582.0,310.0,118.0,0,0,0,34,0.0,0.0,0.0,0.0,0.0,0.058419243986254296
4916,25,25,81500,1,1500000US250250815001,250250815001,1,BG,155962,0,1500000US250250815001,0.208144796380091,0.555656108597285,1105.0,230.0,614.0,2,1,1,82,0.0016286644951140066,0.004347826086956522,0.0018099547511312218,0.0016286644951140066,0.004347826086956522,0.07420814479638009
4917,25,25,202,2,1500000US250250002022,250250002022,2,BG,131285,0,1500000US250250002022,0.835929387331256,0.039460020768432,963.0,805.0,38.0,0,0,0,61,0.0,0.0,0.0,0.0,0.0,0.06334371754932502
4918,25,25,101102,2,1500000US250251011022,250251011022,2,BG,160976,0,1500000US250251011022,0.0896551724137931,0.910344827586207,1595.0,143.0,1452.0,1,1,0,504,0.0006887052341597796,0.0,0.0006269592476489029,0.0006887052341597796,0.0,0.315987460815047
4940,25,25,120103,1,1500000US250251201031,250251201031,1,BG,353248,0,1500000US250251201031,0.8472139005392451,0.0467345715997603,1669.0,1414.0,78.0,0,0,0,61,0.0,0.0,0.0,0.0,0.0,0.03654883163571001
4941,25,25,140202,5,1500000US250251402025,250251402025,5,BG,287688,0,1500000US250251402025,0.893877551020408,0.0625850340136054,735.0,657.0,46.0,4,0,4,36,0.0,0.0060882800608828,0.005442176870748299,0.0,0.0060882800608828,0.04897959183673469
4944,25,25,180101,3,1500000US250251801013,250251801013,3,BG,662125,111941,1500000US250251801013,0.9092093831450909,0.0243266724587315,2302.0,2093.0,56.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4950,25,25,80601,1,1500000US250250806011,250250806011,1,BG,219861,0,1500000US250250806011,0.5572105619498979,0.125253893026405,2954.0,1646.0,370.0,14,10,4,229,0.02702702702702703,0.002430133657351154,0.004739336492890996,0.02702702702702703,0.002430133657351154,0.07752200406228842
4954,25,25,170800,3,1500000US250251708003,250251708003,3,BG,121407,0,1500000US250251708003,0.999064546304958,0.0,1069.0,1068.0,0.0,0,0,0,0,,0.0,0.0,,0.0,0.0
4958,25,25,140400,4,1500000US250251404004,250251404004,4,BG,150304,0,1500000US250251404004,0.0,0.7546125461254609,542.0,0.0,409.0,0,0,0,91,0.0,,0.0,0.0,,0.16789667896678967
4960,25,25,170400,4,1500000US250251704004,250251704004,4,BG,347911,0,1500000US250251704004,0.6798010711553181,0.201989288446825,2614.0,1777.0,528.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4961,25,25,60501,1,1500000US250250605011,250250605011,1,BG,78181,0,1500000US250250605011,0.9662676822633299,0.0,919.0,888.0,0.0,0,0,0,119,,0.0,0.0,,0.0,0.1294885745375408
4965,25,25,70300,2,1500000US250250703002,250250703002,2,BG,59739,0,1500000US250250703002,0.891764705882353,0.0,850.0,758.0,0.0,1,0,1,48,,0.0013192612137203166,0.001176470588235294,,0.0013192612137203166,0.05647058823529412
4968,25,25,92101,3,1500000US250250921013,250250921013,3,BG,497068,64101,1500000US250250921013,0.5523535062439959,0.395773294908742,1041.0,575.0,412.0,4,4,0,162,0.009708737864077669,0.0,0.0038424591738712775,0.009708737864077669,0.0,0.15561959654178675
4971,25,25,100500,2,1500000US250251005002,250251005002,2,BG,187396,0,1500000US250251005002,0.46547619047619,0.34285714285714297,840.0,391.0,288.0,0,0,0,101,0.0,0.0,0.0,0.0,0.0,0.12023809523809524
